symbol,date,adjusted
AAPL,2000-10-09,0.326146404017443
AAPL,2000-10-10,0.312950595487082
AAPL,2000-10-11,0.294206549279183
AAPL,2000-10-12,0.299904739326384
AAPL,2000-10-13,0.330794927477001
AAPL,2000-10-16,0.322397594775863
AAPL,2000-10-17,0.301704167762342
AAPL,2000-10-18,0.301704167762342
AAPL,2000-10-19,0.284009788142086
AAPL,2000-10-20,0.292407120843224
AAPL,2000-10-23,0.305452977003922
AAPL,2000-10-24,0.282960121554443
AAPL,2000-10-25,0.277411883876905
AAPL,2000-10-26,0.277411883876905
AAPL,2000-10-27,0.278311598094884
AAPL,2000-10-30,0.289558025819624
AAPL,2000-10-31,0.293306835061203
AAPL,2000-11-01,0.307402357809544
AAPL,2000-11-02,0.334543736718581
AAPL,2000-11-03,0.333644022500602
AAPL,2000-11-06,0.321497880557884
AAPL,2000-11-07,0.319548499752262
AAPL,2000-11-08,0.300804453544363
AAPL,2000-11-09,0.302753834349985
AAPL,2000-11-10,0.285809216578044
AAPL,2000-11-13,0.290457740037603
AAPL,2000-11-14,0.303653548567964
AAPL,2000-11-15,0.297955358520762
AAPL,2000-11-16,0.284909502360065
AAPL,2000-11-17,0.277411883876905
AAPL,2000-11-20,0.284009788142086
AAPL,2000-11-21,0.282060407336464
AAPL,2000-11-22,0.277411883876905
AAPL,2000-11-24,0.289558025819624
AAPL,2000-11-27,0.280260978900506
AAPL,2000-11-28,0.270364122502735
AAPL,2000-11-29,0.263316361128565
AAPL,2000-11-30,0.247421409944267
AAPL,2000-12-01,0.255818742645405
AAPL,2000-12-04,0.250270504967867
AAPL,2000-12-05,0.254919028427426
AAPL,2000-12-06,0.214581840988028
AAPL,2000-12-07,0.214581840988028
AAPL,2000-12-08,0.225828268712767
AAPL,2000-12-11,0.227777649518389
AAPL,2000-12-12,0.230626744541989
AAPL,2000-12-13,0.224928554494788
AAPL,2000-12-14,0.216531221793649
AAPL,2000-12-15,0.210833031746448
AAPL,2000-12-18,0.213682126770049
AAPL,2000-12-19,0.209933317528469
AAPL,2000-12-20,0.21563150757567
AAPL,2000-12-21,0.210833031746448
AAPL,2000-12-22,0.224928554494788
AAPL,2000-12-26,0.220280031035229
AAPL,2000-12-27,0.222079459471187
AAPL,2000-12-28,0.222079459471187
AAPL,2000-12-29,0.22312912605883
AAPL,2001-01-02,0.22312912605883
AAPL,2001-01-03,0.245472029138645
AAPL,2001-01-04,0.255818742645405
AAPL,2001-01-05,0.245472029138645
AAPL,2001-01-08,0.248321124162246
AAPL,2001-01-09,0.257768123451027
AAPL,2001-01-10,0.248321124162246
AAPL,2001-01-11,0.269914265393746
AAPL,2001-01-12,0.257768123451027
AAPL,2001-01-16,0.256718456863385
AAPL,2001-01-17,0.252069933403826
AAPL,2001-01-18,0.280260978900506
AAPL,2001-01-19,0.292407120843224
AAPL,2001-01-22,0.288658311601645
AAPL,2001-01-23,0.307402357809544
AAPL,2001-01-24,0.307402357809544
AAPL,2001-01-25,0.299005025108405
AAPL,2001-01-26,0.293306835061203
AAPL,2001-01-29,0.325246689799463
AAPL,2001-01-30,0.326146404017443
AAPL,2001-01-31,0.324197023211821
AAPL,2001-02-01,0.316699404728661
AAPL,2001-02-02,0.309201786245502
AAPL,2001-02-05,0.302753834349985
AAPL,2001-02-06,0.316699404728661
AAPL,2001-02-07,0.311151167051123
AAPL,2001-02-08,0.311151167051123
AAPL,2001-02-09,0.286708930796023
AAPL,2001-02-12,0.295256215866825
AAPL,2001-02-13,0.286708930796023
AAPL,2001-02-14,0.292407120843224
AAPL,2001-02-15,0.300804453544363
AAPL,2001-02-16,0.284909502360065
AAPL,2001-02-20,0.274562788853304
AAPL,2001-02-21,0.282960121554443
AAPL,2001-02-22,0.282060407336464
AAPL,2001-02-23,0.282060407336464
AAPL,2001-02-26,0.292407120843224
AAPL,2001-02-27,0.290457740037603
AAPL,2001-02-28,0.273663074635325
AAPL,2001-03-01,0.281160693118485
AAPL,2001-03-02,0.288658311601645
AAPL,2001-03-05,0.305452977003922
AAPL,2001-03-06,0.322397594775863
AAPL,2001-03-07,0.318648785534283
AAPL,2001-03-08,0.312050881269102
AAPL,2001-03-09,0.303653548567964
